datetime,count
2011-07-23 13:00:00,364.37
2011-07-23 14:00:00,360.27
2011-07-23 15:00:00,358.63
2011-07-23 16:00:00,373.98
2011-07-23 17:00:00,410.4
2011-07-23 18:00:00,392.92
2011-07-23 19:00:00,328.98
2011-07-23 20:00:00,270.72
2011-07-23 21:00:00,235.08
2011-07-23 22:00:00,198.56
2011-07-23 23:00:00,145.95
2011-07-24 00:00:00,122.6
2011-07-24 01:00:00,90.9
2011-07-24 02:00:00,85.77
2011-07-24 03:00:00,37.39
2011-07-24 04:00:00,14.59
2011-07-24 05:00:00,14.92
2011-07-24 06:00:00,26.67
2011-07-24 07:00:00,62.91
2011-07-24 08:00:00,109.53
2011-07-24 09:00:00,186.23
2011-07-24 10:00:00,294.66
2011-07-24 11:00:00,345.9
2011-07-24 12:00:00,370.18
2011-07-24 13:00:00,365.23
2011-07-24 14:00:00,355.81
2011-07-24 15:00:00,344.87
2011-07-24 16:00:00,355.75
2011-07-24 17:00:00,392.63
2011-07-24 18:00:00,384.54
2011-07-24 19:00:00,348.96
2011-07-24 20:00:00,257.18
2011-07-24 21:00:00,220.28
2011-07-24 22:00:00,154.09
2011-07-24 23:00:00,90.86
2011-07-25 00:00:00,48.21
2011-07-25 01:00:00,15.5
2011-07-25 02:00:00,10.01
2011-07-25 03:00:00,5.66
2011-07-25 04:00:00,5.99
2011-07-25 05:00:00,20.59
2011-07-25 06:00:00,119.35
2011-07-25 07:00:00,307.87
2011-07-25 08:00:00,412.41
2011-07-25 09:00:00,196.79
2011-07-25 10:00:00,123.22
2011-07-25 11:00:00,129.53
2011-07-25 12:00:00,160.58
2011-07-25 13:00:00,155.92
2011-07-25 14:00:00,142.39
2011-07-25 15:00:00,144.83
2011-07-25 16:00:00,212.1
2011-07-25 17:00:00,475.28
2011-07-25 18:00:00,458.06
2011-07-25 19:00:00,382.46
2011-07-25 20:00:00,289.37
2011-07-25 21:00:00,158.26
2011-07-25 22:00:00,124.62
2011-07-25 23:00:00,75.35
2011-07-26 00:00:00,37.63
2011-07-26 01:00:00,17.58
2011-07-26 02:00:00,9.74
2011-07-26 03:00:00,5.58
2011-07-26 04:00:00,5.76
2011-07-26 05:00:00,21.89
2011-07-26 06:00:00,113.6
2011-07-26 07:00:00,311.18
2011-07-26 08:00:00,442.92
2011-07-26 09:00:00,199.36
2011-07-26 10:00:00,127.51
2011-07-26 11:00:00,143.67
2011-07-26 12:00:00,186.41
2011-07-26 13:00:00,191.36
2011-07-26 14:00:00,172.88
2011-07-26 15:00:00,165.5
2011-07-26 16:00:00,274.48
2011-07-26 17:00:00,564.0
2011-07-26 18:00:00,562.72
2011-07-26 19:00:00,374.94
2011-07-26 20:00:00,291.93
2011-07-26 21:00:00,240.28
2011-07-26 22:00:00,165.71
2011-07-26 23:00:00,84.15
2011-07-27 00:00:00,48.33
2011-07-27 01:00:00,18.16
2011-07-27 02:00:00,10.36
2011-07-27 03:00:00,4.56
2011-07-27 04:00:00,5.25
2011-07-27 05:00:00,25.01
2011-07-27 06:00:00,115.75
2011-07-27 07:00:00,308.17
2011-07-27 08:00:00,450.72
2011-07-27 09:00:00,202.6
2011-07-27 10:00:00,122.33
2011-07-27 11:00:00,147.75
2011-07-27 12:00:00,194.12
2011-07-27 13:00:00,189.22
2011-07-27 14:00:00,175.28
2011-07-27 15:00:00,177.77
2011-07-27 16:00:00,276.71
2011-07-27 17:00:00,564.91
2011-07-27 18:00:00,563.18
2011-07-27 19:00:00,389.99
2011-07-27 20:00:00,299.6
2011-07-27 21:00:00,239.66
2011-07-27 22:00:00,163.98
2011-07-27 23:00:00,96.07
2011-07-28 00:00:00,51.26
2011-07-28 01:00:00,21.77
2011-07-28 02:00:00,9.05
2011-07-28 03:00:00,5.69
2011-07-28 04:00:00,6.35
2011-07-28 05:00:00,24.87
2011-07-28 06:00:00,119.51
2011-07-28 07:00:00,308.4
2011-07-28 08:00:00,432.02
2011-07-28 09:00:00,205.96
2011-07-28 10:00:00,122.69
2011-07-28 11:00:00,130.99
2011-07-28 12:00:00,158.38
2011-07-28 13:00:00,151.06
2011-07-28 14:00:00,160.12
2011-07-28 15:00:00,156.52
2011-07-28 16:00:00,246.5
2011-07-28 17:00:00,497.6
2011-07-28 18:00:00,484.94
2011-07-28 19:00:00,373.86
2011-07-28 20:00:00,281.08
2011-07-28 21:00:00,213.77
2011-07-28 22:00:00,157.75
2011-07-28 23:00:00,124.48
2011-07-29 00:00:00,55.67
2011-07-29 01:00:00,28.66
2011-07-29 02:00:00,18.48
2011-07-29 03:00:00,5.55
2011-07-29 04:00:00,6.23
2011-07-29 05:00:00,22.49
2011-07-29 06:00:00,110.53
2011-07-29 07:00:00,284.88
2011-07-29 08:00:00,440.65
2011-07-29 09:00:00,212.44
2011-07-29 10:00:00,141.33
2011-07-29 11:00:00,166.21
2011-07-29 12:00:00,197.17
2011-07-29 13:00:00,199.08
2011-07-29 14:00:00,198.63
2011-07-29 15:00:00,200.24
2011-07-29 16:00:00,322.4
2011-07-29 17:00:00,481.95
2011-07-29 18:00:00,468.18
2011-07-29 19:00:00,365.52
2011-07-29 20:00:00,282.22
2011-07-29 21:00:00,239.5
2011-07-29 22:00:00,199.8
2011-07-29 23:00:00,146.54
2011-07-30 00:00:00,122.52
2011-07-30 01:00:00,88.89
2011-07-30 02:00:00,76.74
2011-07-30 03:00:00,34.45
2011-07-30 04:00:00,15.17
2011-07-30 05:00:00,13.51
2011-07-30 06:00:00,33.11
2011-07-30 07:00:00,58.28
2011-07-30 08:00:00,146.68
2011-07-30 09:00:00,229.8
2011-07-30 10:00:00,290.78
2011-07-30 11:00:00,354.03
2011-07-30 12:00:00,385.48
2011-07-30 13:00:00,373.95
2011-07-30 14:00:00,362.31
2011-07-30 15:00:00,354.7
2011-07-30 16:00:00,375.08
2011-07-30 17:00:00,409.21
2011-07-30 18:00:00,393.12
2011-07-30 19:00:00,365.87
2011-07-30 20:00:00,260.36
2011-07-30 21:00:00,237.6
2011-07-30 22:00:00,197.74
2011-07-30 23:00:00,146.74
2011-07-31 00:00:00,121.71
2011-07-31 01:00:00,93.72
2011-07-31 02:00:00,86.54
2011-07-31 03:00:00,36.66
2011-07-31 04:00:00,14.37
2011-07-31 05:00:00,15.13
2011-07-31 06:00:00,24.22
2011-07-31 07:00:00,63.82
2011-07-31 08:00:00,111.55
2011-07-31 09:00:00,179.08
2011-07-31 10:00:00,283.06
2011-07-31 11:00:00,352.37
2011-07-31 12:00:00,375.96
2011-07-31 13:00:00,365.18
2011-07-31 14:00:00,358.85
2011-07-31 15:00:00,348.91
2011-07-31 16:00:00,356.31
2011-07-31 17:00:00,395.24
2011-07-31 18:00:00,382.46
2011-07-31 19:00:00,340.98
2011-07-31 20:00:00,260.51
2011-07-31 21:00:00,224.65
2011-07-31 22:00:00,157.2
2011-07-31 23:00:00,89.44
2011-08-20 00:00:00,108.55
2011-08-20 01:00:00,84.74
2011-08-20 02:00:00,73.12
2011-08-20 03:00:00,31.81
2011-08-20 04:00:00,10.19
2011-08-20 05:00:00,11.94
2011-08-20 06:00:00,24.66
2011-08-20 07:00:00,52.95
2011-08-20 08:00:00,120.35
2011-08-20 09:00:00,209.96
2011-08-20 10:00:00,280.62
2011-08-20 11:00:00,379.14
2011-08-20 12:00:00,378.46
2011-08-20 13:00:00,361.19
2011-08-20 14:00:00,390.14
2011-08-20 15:00:00,379.1
2011-08-20 16:00:00,374.69
2011-08-20 17:00:00,407.88
2011-08-20 18:00:00,373.35
2011-08-20 19:00:00,341.29
2011-08-20 20:00:00,259.48
2011-08-20 21:00:00,208.94
2011-08-20 22:00:00,157.79
2011-08-20 23:00:00,139.0
2011-08-21 00:00:00,116.26
2011-08-21 01:00:00,83.87
2011-08-21 02:00:00,80.85
2011-08-21 03:00:00,39.74
2011-08-21 04:00:00,12.48
2011-08-21 05:00:00,11.47
2011-08-21 06:00:00,16.95
2011-08-21 07:00:00,53.82
2011-08-21 08:00:00,97.73
2011-08-21 09:00:00,185.3
2011-08-21 10:00:00,266.16
2011-08-21 11:00:00,338.68
2011-08-21 12:00:00,365.41
2011-08-21 13:00:00,388.92
2011-08-21 14:00:00,292.85
2011-08-21 15:00:00,320.62
2011-08-21 16:00:00,300.82
2011-08-21 17:00:00,255.9
2011-08-21 18:00:00,258.27
2011-08-21 19:00:00,319.13
2011-08-21 20:00:00,213.55
2011-08-21 21:00:00,186.85
2011-08-21 22:00:00,158.38
2011-08-21 23:00:00,89.76
2011-08-22 00:00:00,37.15
2011-08-22 01:00:00,17.05
2011-08-22 02:00:00,10.82
2011-08-22 03:00:00,6.25
2011-08-22 04:00:00,6.51
2011-08-22 05:00:00,25.6
2011-08-22 06:00:00,108.3
2011-08-22 07:00:00,295.11
2011-08-22 08:00:00,392.96
2011-08-22 09:00:00,205.72
2011-08-22 10:00:00,125.06
2011-08-22 11:00:00,156.99
2011-08-22 12:00:00,190.5
2011-08-22 13:00:00,194.41
2011-08-22 14:00:00,183.66
2011-08-22 15:00:00,181.48
2011-08-22 16:00:00,297.54
2011-08-22 17:00:00,574.49
2011-08-22 18:00:00,564.62
2011-08-22 19:00:00,395.32
2011-08-22 20:00:00,285.82
2011-08-22 21:00:00,218.46
2011-08-22 22:00:00,134.41
2011-08-22 23:00:00,87.91
2011-08-23 00:00:00,37.36
2011-08-23 01:00:00,14.96
2011-08-23 02:00:00,9.53
2011-08-23 03:00:00,4.29
2011-08-23 04:00:00,5.11
2011-08-23 05:00:00,24.24
2011-08-23 06:00:00,109.96
2011-08-23 07:00:00,322.2
2011-08-23 08:00:00,450.6
2011-08-23 09:00:00,207.9
2011-08-23 10:00:00,123.35
2011-08-23 11:00:00,148.77
2011-08-23 12:00:00,208.33
2011-08-23 13:00:00,202.89
2011-08-23 14:00:00,181.53
2011-08-23 15:00:00,179.39
2011-08-23 16:00:00,295.44
2011-08-23 17:00:00,585.91
2011-08-23 18:00:00,573.71
2011-08-23 19:00:00,382.61
2011-08-23 20:00:00,274.98
2011-08-23 21:00:00,214.67
2011-08-23 22:00:00,164.29
2011-08-23 23:00:00,80.21
2011-08-24 00:00:00,42.19
2011-08-24 01:00:00,13.59
2011-08-24 02:00:00,9.34
2011-08-24 03:00:00,5.43
2011-08-24 04:00:00,6.25
2011-08-24 05:00:00,22.98
2011-08-24 06:00:00,115.22
2011-08-24 07:00:00,324.07
2011-08-24 08:00:00,426.79
2011-08-24 09:00:00,206.18
2011-08-24 10:00:00,123.54
2011-08-24 11:00:00,148.13
2011-08-24 12:00:00,181.99
2011-08-24 13:00:00,189.26
2011-08-24 14:00:00,179.93
2011-08-24 15:00:00,178.82
2011-08-24 16:00:00,280.03
2011-08-24 17:00:00,563.01
2011-08-24 18:00:00,530.83
2011-08-24 19:00:00,367.8
2011-08-24 20:00:00,272.07
2011-08-24 21:00:00,214.01
2011-08-24 22:00:00,158.43
2011-08-24 23:00:00,104.16
2011-08-25 00:00:00,48.57
2011-08-25 01:00:00,22.01
2011-08-25 02:00:00,9.07
2011-08-25 03:00:00,5.75
2011-08-25 04:00:00,6.43
2011-08-25 05:00:00,22.97
2011-08-25 06:00:00,106.27
2011-08-25 07:00:00,294.74
2011-08-25 08:00:00,415.79
2011-08-25 09:00:00,215.95
2011-08-25 10:00:00,123.82
2011-08-25 11:00:00,123.02
2011-08-25 12:00:00,136.24
2011-08-25 13:00:00,128.1
2011-08-25 14:00:00,158.47
2011-08-25 15:00:00,168.32
2011-08-25 16:00:00,222.19
2011-08-25 17:00:00,380.4
2011-08-25 18:00:00,395.67
2011-08-25 19:00:00,254.07
2011-08-25 20:00:00,225.82
2011-08-25 21:00:00,202.07
2011-08-25 22:00:00,129.79
2011-08-25 23:00:00,111.32
2011-08-26 00:00:00,51.96
2011-08-26 01:00:00,23.1
2011-08-26 02:00:00,11.62
2011-08-26 03:00:00,5.84
2011-08-26 04:00:00,6.03
2011-08-26 05:00:00,19.64
2011-08-26 06:00:00,96.76
2011-08-26 07:00:00,275.76
2011-08-26 08:00:00,423.69
2011-08-26 09:00:00,209.66
2011-08-26 10:00:00,154.65
2011-08-26 11:00:00,169.33
2011-08-26 12:00:00,220.48
2011-08-26 13:00:00,226.24
2011-08-26 14:00:00,203.38
2011-08-26 15:00:00,207.6
2011-08-26 16:00:00,318.3
2011-08-26 17:00:00,490.38
2011-08-26 18:00:00,430.11
2011-08-26 19:00:00,279.36
2011-08-26 20:00:00,249.04
2011-08-26 21:00:00,186.47
2011-08-26 22:00:00,159.25
2011-08-26 23:00:00,140.44
2011-08-27 00:00:00,114.39
2011-08-27 01:00:00,82.63
2011-08-27 02:00:00,70.83
2011-08-27 03:00:00,38.72
2011-08-27 04:00:00,12.44
2011-08-27 05:00:00,12.81
2011-08-27 06:00:00,29.95
2011-08-27 07:00:00,61.08
2011-08-27 08:00:00,144.3
2011-08-27 09:00:00,170.31
2011-08-27 10:00:00,217.91
2011-08-27 11:00:00,229.45
2011-08-27 12:00:00,262.55
2011-08-27 13:00:00,287.85
2011-08-27 14:00:00,232.56
2011-08-27 15:00:00,236.02
2011-08-27 16:00:00,198.84
2011-08-27 17:00:00,181.68
2011-08-28 07:00:00,101.54
2011-08-28 08:00:00,127.44
2011-08-28 09:00:00,189.84
2011-08-28 10:00:00,283.94
2011-08-28 11:00:00,374.51
2011-08-28 12:00:00,416.47
2011-08-28 13:00:00,435.14
2011-08-28 14:00:00,398.82
2011-08-28 15:00:00,392.73
2011-08-28 16:00:00,358.24
2011-08-28 17:00:00,413.87
2011-08-28 18:00:00,398.66
2011-08-28 19:00:00,334.11
2011-08-28 20:00:00,245.85
2011-08-28 21:00:00,212.37
2011-08-28 22:00:00,144.81
2011-08-28 23:00:00,89.74
2011-08-29 00:00:00,37.65
2011-08-29 01:00:00,12.81
2011-08-29 02:00:00,9.21
2011-08-29 03:00:00,6.73
2011-08-29 04:00:00,5.85
2011-08-29 05:00:00,22.69
2011-08-29 06:00:00,110.29
2011-08-29 07:00:00,311.56
2011-08-29 08:00:00,406.85
2011-08-29 09:00:00,206.33
2011-08-29 10:00:00,123.76
2011-08-29 11:00:00,155.76
2011-08-29 12:00:00,203.36
2011-08-29 13:00:00,206.26
2011-08-29 14:00:00,185.72
2011-08-29 15:00:00,180.97
2011-08-29 16:00:00,293.59
2011-08-29 17:00:00,540.77
2011-08-29 18:00:00,531.37
2011-08-29 19:00:00,391.42
2011-08-29 20:00:00,275.32
2011-08-29 21:00:00,215.23
2011-08-29 22:00:00,150.14
2011-08-29 23:00:00,77.42
2011-08-30 00:00:00,35.87
2011-08-30 01:00:00,12.77
2011-08-30 02:00:00,9.47
2011-08-30 03:00:00,4.75
2011-08-30 04:00:00,5.84
2011-08-30 05:00:00,21.27
2011-08-30 06:00:00,112.67
2011-08-30 07:00:00,338.9
2011-08-30 08:00:00,453.2
2011-08-30 09:00:00,203.8
2011-08-30 10:00:00,125.33
2011-08-30 11:00:00,151.97
2011-08-30 12:00:00,203.38
2011-08-30 13:00:00,203.55
2011-08-30 14:00:00,182.81
2011-08-30 15:00:00,179.57
2011-08-30 16:00:00,294.01
2011-08-30 17:00:00,577.74
2011-08-30 18:00:00,547.28
2011-08-30 19:00:00,379.35
2011-08-30 20:00:00,276.11
2011-08-30 21:00:00,200.76
2011-08-30 22:00:00,156.91
2011-08-30 23:00:00,77.94
2011-08-31 00:00:00,31.94
2011-08-31 01:00:00,13.28
2011-08-31 02:00:00,9.37
2011-08-31 03:00:00,5.0
2011-08-31 04:00:00,5.87
2011-08-31 05:00:00,22.81
2011-08-31 06:00:00,111.8
2011-08-31 07:00:00,334.06
2011-08-31 08:00:00,436.0
2011-08-31 09:00:00,207.07
2011-08-31 10:00:00,124.73
2011-08-31 11:00:00,141.52
2011-08-31 12:00:00,194.68
2011-08-31 13:00:00,203.06
2011-08-31 14:00:00,179.93
2011-08-31 15:00:00,176.08
2011-08-31 16:00:00,286.08
2011-08-31 17:00:00,580.5
2011-08-31 18:00:00,538.69
2011-08-31 19:00:00,368.66
2011-08-31 20:00:00,271.47
2011-08-31 21:00:00,215.27
2011-08-31 22:00:00,143.18
2011-08-31 23:00:00,81.23
2011-09-20 00:00:00,35.07
2011-09-20 01:00:00,11.2
2011-09-20 02:00:00,6.25
2011-09-20 03:00:00,5.13
2011-09-20 04:00:00,5.41
2011-09-20 05:00:00,21.15
2011-09-20 06:00:00,105.3
2011-09-20 07:00:00,302.15
2011-09-20 08:00:00,238.93
2011-09-20 09:00:00,163.72
2011-09-20 10:00:00,115.02
2011-09-20 11:00:00,125.23
2011-09-20 12:00:00,106.97
2011-09-20 13:00:00,101.95
2011-09-20 14:00:00,143.96
2011-09-20 15:00:00,173.39
2011-09-20 16:00:00,190.85
2011-09-20 17:00:00,354.39
2011-09-20 18:00:00,358.06
2011-09-20 19:00:00,263.79
2011-09-20 20:00:00,173.22
2011-09-20 21:00:00,118.61
2011-09-20 22:00:00,116.84
2011-09-20 23:00:00,69.44
2011-09-21 00:00:00,26.26
2011-09-21 01:00:00,9.99
2011-09-21 02:00:00,8.87
2011-09-21 03:00:00,4.26
2011-09-21 04:00:00,5.07
2011-09-21 05:00:00,12.86
2011-09-21 06:00:00,93.06
2011-09-21 07:00:00,258.14
2011-09-21 08:00:00,359.11
2011-09-21 09:00:00,120.08
2011-09-21 10:00:00,106.19
2011-09-21 11:00:00,114.86
2011-09-21 12:00:00,169.66
2011-09-21 13:00:00,168.3
2011-09-21 14:00:00,160.85
2011-09-21 15:00:00,168.92
2011-09-21 16:00:00,277.78
2011-09-21 17:00:00,413.92
2011-09-21 18:00:00,332.22
2011-09-21 19:00:00,163.03
2011-09-21 20:00:00,133.53
2011-09-21 21:00:00,98.24
2011-09-21 22:00:00,98.33
2011-09-21 23:00:00,72.5
2011-09-22 00:00:00,27.61
2011-09-22 01:00:00,10.27
2011-09-22 02:00:00,7.92
2011-09-22 03:00:00,5.09
2011-09-22 04:00:00,4.98
2011-09-22 05:00:00,15.5
2011-09-22 06:00:00,90.4
2011-09-22 07:00:00,290.99
2011-09-22 08:00:00,347.09
2011-09-22 09:00:00,172.82
2011-09-22 10:00:00,113.66
2011-09-22 11:00:00,118.68
2011-09-22 12:00:00,135.65
2011-09-22 13:00:00,134.35
2011-09-22 14:00:00,132.05
2011-09-22 15:00:00,140.87
2011-09-22 16:00:00,273.79
2011-09-22 17:00:00,420.96
2011-09-22 18:00:00,311.73
2011-09-22 19:00:00,206.35
2011-09-22 20:00:00,146.36
2011-09-22 21:00:00,101.84
2011-09-22 22:00:00,99.78
2011-09-22 23:00:00,87.05
2011-09-23 00:00:00,35.57
2011-09-23 01:00:00,16.6
2011-09-23 02:00:00,11.73
2011-09-23 03:00:00,5.16
2011-09-23 04:00:00,4.74
2011-09-23 05:00:00,14.41
2011-09-23 06:00:00,86.78
2011-09-23 07:00:00,158.65
2011-09-23 08:00:00,225.85
2011-09-23 09:00:00,129.12
2011-09-23 10:00:00,116.52
2011-09-23 11:00:00,121.03
2011-09-23 12:00:00,125.88
2011-09-23 13:00:00,134.75
2011-09-23 14:00:00,135.85
2011-09-23 15:00:00,124.59
2011-09-23 16:00:00,203.15
2011-09-23 17:00:00,196.99
2011-09-23 18:00:00,203.48
2011-09-23 19:00:00,219.93
2011-09-23 20:00:00,177.21
2011-09-23 21:00:00,120.25
2011-09-23 22:00:00,124.33
2011-09-23 23:00:00,93.76
2011-09-24 00:00:00,84.19
2011-09-24 01:00:00,76.91
2011-09-24 02:00:00,70.97
2011-09-24 03:00:00,33.77
2011-09-24 04:00:00,12.09
2011-09-24 05:00:00,16.12
2011-09-24 06:00:00,17.3
2011-09-24 07:00:00,55.23
2011-09-24 08:00:00,119.03
2011-09-24 09:00:00,153.86
2011-09-24 10:00:00,235.33
2011-09-24 11:00:00,300.34
2011-09-24 12:00:00,329.28
2011-09-24 13:00:00,369.77
2011-09-24 14:00:00,344.09
2011-09-24 15:00:00,349.85
2011-09-24 16:00:00,323.5
2011-09-24 17:00:00,288.69
2011-09-24 18:00:00,289.98
2011-09-24 19:00:00,233.06
2011-09-24 20:00:00,181.02
2011-09-24 21:00:00,131.33
2011-09-24 22:00:00,115.95
2011-09-24 23:00:00,103.1
2011-09-25 00:00:00,99.37
2011-09-25 01:00:00,79.39
2011-09-25 02:00:00,77.77
2011-09-25 03:00:00,39.0
2011-09-25 04:00:00,14.14
2011-09-25 05:00:00,20.0
2011-09-25 06:00:00,17.58
2011-09-25 07:00:00,52.82
2011-09-25 08:00:00,97.94
2011-09-25 09:00:00,156.9
2011-09-25 10:00:00,239.93
2011-09-25 11:00:00,324.71
2011-09-25 12:00:00,349.79
2011-09-25 13:00:00,351.48
2011-09-25 14:00:00,350.83
2011-09-25 15:00:00,353.88
2011-09-25 16:00:00,361.5
2011-09-25 17:00:00,276.23
2011-09-25 18:00:00,269.57
2011-09-25 19:00:00,232.67
2011-09-25 20:00:00,183.41
2011-09-25 21:00:00,115.23
2011-09-25 22:00:00,130.81
2011-09-25 23:00:00,96.39
2011-09-26 00:00:00,26.82
2011-09-26 01:00:00,11.2
2011-09-26 02:00:00,7.66
2011-09-26 03:00:00,4.43
2011-09-26 04:00:00,4.98
2011-09-26 05:00:00,19.49
2011-09-26 06:00:00,97.38
2011-09-26 07:00:00,291.11
2011-09-26 08:00:00,331.76
2011-09-26 09:00:00,202.64
2011-09-26 10:00:00,114.72
2011-09-26 11:00:00,127.28
2011-09-26 12:00:00,147.86
2011-09-26 13:00:00,161.68
2011-09-26 14:00:00,171.3
2011-09-26 15:00:00,172.11
2011-09-26 16:00:00,281.69
2011-09-26 17:00:00,545.65
2011-09-26 18:00:00,339.15
2011-09-26 19:00:00,258.84
2011-09-26 20:00:00,175.76
2011-09-26 21:00:00,123.18
2011-09-26 22:00:00,123.75
2011-09-26 23:00:00,70.32
2011-09-27 00:00:00,27.53
2011-09-27 01:00:00,11.73
2011-09-27 02:00:00,8.54
2011-09-27 03:00:00,4.32
2011-09-27 04:00:00,4.42
2011-09-27 05:00:00,13.79
2011-09-27 06:00:00,103.7
2011-09-27 07:00:00,297.35
2011-09-27 08:00:00,391.01
2011-09-27 09:00:00,193.24
2011-09-27 10:00:00,117.76
2011-09-27 11:00:00,108.19
2011-09-27 12:00:00,135.0
2011-09-27 13:00:00,163.52
2011-09-27 14:00:00,134.74
2011-09-27 15:00:00,133.68
2011-09-27 16:00:00,193.98
2011-09-27 17:00:00,234.84
2011-09-27 18:00:00,242.14
2011-09-27 19:00:00,220.87
2011-09-27 20:00:00,224.2
2011-09-27 21:00:00,160.84
2011-09-27 22:00:00,128.48
2011-09-27 23:00:00,69.72
2011-09-28 00:00:00,28.98
2011-09-28 01:00:00,11.16
2011-09-28 02:00:00,8.14
2011-09-28 03:00:00,4.57
2011-09-28 04:00:00,5.73
2011-09-28 05:00:00,14.9
2011-09-28 06:00:00,60.47
2011-09-28 07:00:00,119.95
2011-09-28 08:00:00,237.83
2011-09-28 09:00:00,168.03
2011-09-28 10:00:00,80.6
2011-09-28 11:00:00,110.97
2011-09-28 12:00:00,133.0
2011-09-28 13:00:00,164.06
2011-09-28 14:00:00,165.22
2011-09-28 15:00:00,170.69
2011-09-28 16:00:00,289.69
2011-09-28 17:00:00,549.57
2011-09-28 18:00:00,336.71
2011-09-28 19:00:00,238.88
2011-09-28 20:00:00,137.35
2011-09-28 21:00:00,123.21
2011-09-28 22:00:00,127.6
2011-09-28 23:00:00,72.54
2011-09-29 00:00:00,28.57
2011-09-29 01:00:00,10.99
2011-09-29 02:00:00,6.92
2011-09-29 03:00:00,5.51
2011-09-29 04:00:00,5.89
2011-09-29 05:00:00,20.72
2011-09-29 06:00:00,118.54
2011-09-29 07:00:00,321.46
2011-09-29 08:00:00,439.19
2011-09-29 09:00:00,215.62
2011-09-29 10:00:00,123.61
2011-09-29 11:00:00,154.0
2011-09-29 12:00:00,194.95
2011-09-29 13:00:00,191.45
2011-09-29 14:00:00,185.56
2011-09-29 15:00:00,184.65
2011-09-29 16:00:00,293.0
2011-09-29 17:00:00,563.06
2011-09-29 18:00:00,543.62
2011-09-29 19:00:00,360.87
2011-09-29 20:00:00,261.29
2011-09-29 21:00:00,178.49
2011-09-29 22:00:00,123.76
2011-09-29 23:00:00,88.65
2011-09-30 00:00:00,48.56
2011-09-30 01:00:00,25.32
2011-09-30 02:00:00,11.56
2011-09-30 03:00:00,5.25
2011-09-30 04:00:00,5.84
2011-09-30 05:00:00,22.82
2011-09-30 06:00:00,95.16
2011-09-30 07:00:00,283.5
2011-09-30 08:00:00,450.11
2011-09-30 09:00:00,211.69
2011-09-30 10:00:00,165.64
2011-09-30 11:00:00,188.45
2011-09-30 12:00:00,224.29
2011-09-30 13:00:00,204.3
2011-09-30 14:00:00,214.13
2011-09-30 15:00:00,220.06
2011-09-30 16:00:00,363.39
2011-09-30 17:00:00,539.14
2011-09-30 18:00:00,465.69
2011-09-30 19:00:00,268.77
2011-09-30 20:00:00,197.73
2011-09-30 21:00:00,160.21
2011-09-30 22:00:00,120.76
2011-09-30 23:00:00,98.62
2011-10-20 00:00:00,27.06
2011-10-20 01:00:00,13.06
2011-10-20 02:00:00,9.01
2011-10-20 03:00:00,4.6
2011-10-20 04:00:00,4.7
2011-10-20 05:00:00,24.2
2011-10-20 06:00:00,100.81
2011-10-20 07:00:00,288.45
2011-10-20 08:00:00,434.08
2011-10-20 09:00:00,218.48
2011-10-20 10:00:00,129.09
2011-10-20 11:00:00,139.12
2011-10-20 12:00:00,171.24
2011-10-20 13:00:00,173.47
2011-10-20 14:00:00,147.97
2011-10-20 15:00:00,149.99
2011-10-20 16:00:00,253.49
2011-10-20 17:00:00,437.12
2011-10-20 18:00:00,394.12
2011-10-20 19:00:00,247.26
2011-10-20 20:00:00,228.12
2011-10-20 21:00:00,136.16
2011-10-20 22:00:00,112.55
2011-10-20 23:00:00,81.93
2011-10-21 00:00:00,52.03
2011-10-21 01:00:00,21.91
2011-10-21 02:00:00,12.47
2011-10-21 03:00:00,5.39
2011-10-21 04:00:00,5.18
2011-10-21 05:00:00,24.55
2011-10-21 06:00:00,92.52
2011-10-21 07:00:00,256.8
2011-10-21 08:00:00,423.83
2011-10-21 09:00:00,210.66
2011-10-21 10:00:00,153.95
2011-10-21 11:00:00,182.34
2011-10-21 12:00:00,211.04
2011-10-21 13:00:00,193.26
2011-10-21 14:00:00,205.79
2011-10-21 15:00:00,211.47
2011-10-21 16:00:00,328.82
2011-10-21 17:00:00,422.22
2011-10-21 18:00:00,386.72
2011-10-21 19:00:00,233.55
2011-10-21 20:00:00,211.67
2011-10-21 21:00:00,142.64
2011-10-21 22:00:00,115.91
2011-10-21 23:00:00,87.47
2011-10-22 00:00:00,79.25
2011-10-22 01:00:00,68.21
2011-10-22 02:00:00,68.06
2011-10-22 03:00:00,26.48
2011-10-22 04:00:00,6.95
2011-10-22 05:00:00,6.85
2011-10-22 06:00:00,20.0
2011-10-22 07:00:00,53.31
2011-10-22 08:00:00,80.87
2011-10-22 09:00:00,153.38
2011-10-22 10:00:00,260.69
2011-10-22 11:00:00,291.62
2011-10-22 12:00:00,330.38
2011-10-22 13:00:00,355.08
2011-10-22 14:00:00,349.04
2011-10-22 15:00:00,357.87
2011-10-22 16:00:00,335.11
2011-10-22 17:00:00,272.75
2011-10-22 18:00:00,232.94
2011-10-22 19:00:00,204.04
2011-10-22 20:00:00,163.56
2011-10-22 21:00:00,122.93
2011-10-22 22:00:00,109.17
2011-10-22 23:00:00,85.74
2011-10-23 00:00:00,82.88
2011-10-23 01:00:00,73.96
2011-10-23 02:00:00,68.42
2011-10-23 03:00:00,31.16
2011-10-23 04:00:00,7.19
2011-10-23 05:00:00,6.69
2011-10-23 06:00:00,16.63
2011-10-23 07:00:00,51.9
2011-10-23 08:00:00,78.22
